lat,lng,id,distance
18.51236729,73.84600461,19779704,0.0109
18.51235075,73.84614576,19782217,0.015
18.51240957,73.84635866,19723386,0.0234
18.51247061,73.84725384,18991921,0.0947
18.51205222,73.84775642,12583,0.0705
18.51085045,73.84920079,19633413,0.2027
18.51396168,73.84806119,18952093,0.3663
18.51609653,73.84780135,19488853,0.239
18.51409956,73.8453527,19870841,0.3406
18.51403036,73.84467289,19870595,0.0721
18.5128623,73.8443527,19163922,0.1342
18.51459785,73.84215496,19750649,0.3017
18.51453649,73.84204634,19182791,0.0133
18.51427261,73.84119004,18597120,0.095
18.51402304,73.84101067,10021,0.0336
18.51296467,73.83991465,18609530,0.165
18.51357477,73.83915123,6503195,0.1053
18.5122,73.838711,19427814,0.1598
18.5121881,73.8381978,19707585,0.0541
18.51176322,73.8372197,19767004,0.1135
18.511116,73.838696,19243154,0.1715
18.51069593,73.83555003,18974403,0.3351
18.51001238,73.83484494,19867768,0.1064
18.51016658,73.83407012,12896,0.0835
18.50953103,73.83296605,19139463,0.1362
18.50988203,73.83098155,10674,0.2129
18.50803579,73.8315656,19763422,0.2144
18.50775632,73.8317946,6506061,0.0394
18.50736463,73.83226499,19238989,0.066
18.50693191,73.83209936,10085,0.0512
18.50616378,73.83373316,19800028,0.1923
18.50501156,73.83421194,19785389,0.1378
18.50370736,73.8349301,18292678,0.1637
18.5007476,73.83449122,6506464,0.3325
18.50238312,73.83159276,19686438,0.3558
18.50242382,73.83157969,18780726,0.0047
18.503515,73.831451,19602599,0.1221
18.5040467,73.8308972,19649158,0.0831
18.50440811,73.83111399,19518323,0.0462
18.5044097,73.83111231,19539131,0.0003
18.50604591,73.83038794,19795364,0.1974
18.5080644,73.8297179,12560,0.2354
18.50636503,73.82725965,19592475,0.3209
18.5062755,73.8272957,19595220,0.0107
18.50546304,73.82485438,11094,0.2729
18.50527927,73.82480174,18926416,0.0212
18.50574187,73.8244155,18449096,0.0656
18.50538546,73.82327624,11095,0.1265
18.50486944,73.82284138,12473,0.0735
18.50489742,73.8228045,19627037,0.005
18.50580037,73.82116668,19622026,0.1998
18.50588522,73.81979876,19795531,0.1446
18.50654435,73.81896257,19053139,0.1147
18.50599877,73.8159414,19848337,0.3244
18.50557591,73.81537244,19595945,0.0762
18.50528944,73.81301612,18899999,0.2506
18.50223496,73.81295409,19556785,0.3398
18.50204388,73.81287195,19679340,0.023
18.50204737,73.81285351,19197743,0.002
18.50204833,73.81285317,18967497,0.0001
18.50170304,73.81306607,19590684,0.0445
18.50139336,73.81277137,19814783,0.0464
18.50133771,73.81281797,19815269,0.0079
18.50059689,73.81322432,18667894,0.0929
18.50057273,73.81405447,18365248,0.0876
18.50087701,73.81403401,10034,0.0339
18.50186551,73.81359044,6503137,0.1195
18.50219649,73.81441891,19181045,0.0948
18.50234102,73.81515254,19573890,0.079
18.50162005,73.8149396,18654949,0.0833
18.50195644,73.81583747,18959181,0.1018
18.50186487,73.81591458,6503979,0.013
18.50154629,73.81598968,6503522,0.0363
18.5002481,73.81607417,19112016,0.1447
18.49895659,73.81675713,19019445,0.1607
18.49830606,73.81483264,18461825,0.2155
18.4965843,73.8137571,6504652,0.2226
18.49555287,73.81277371,19813232,0.1547
18.49532712,73.81279517,18815785,0.0252
18.49556019,73.81101821,13144,0.1892
18.49558086,73.81030407,19669178,0.0754
18.49377039,73.81368801,19835842,0.4098
18.49363875,73.81454833,18567367,0.0919
18.49354559,73.81456677,19669027,0.0105
18.49268533,73.81536135,19625049,0.1272
18.49268533,73.81536135,19625059,0.0
18.49268533,73.81536135,19625070,0.0
18.49268533,73.81536135,19625251,0.0
18.492734,73.81543,19618955,0.009
18.492734,73.81543,19618783,0.0
18.49178225,73.81503113,19623888,0.1139
18.49178225,73.81503113,19623745,0.0
18.49145339,73.81542373,18643803,0.0553
18.49127625,73.81543744,19778893,0.0198
18.49006113,73.8153019,19763887,0.1359
18.48944033,73.81481487,18947629,0.0861
18.4891534,73.8148181,19774324,0.0319
18.4891475,73.8148293,19776694,0.0014
18.48829723,73.8134161,12474,0.1765
18.4881535,73.8134617,6505580,0.0167
18.48804285,73.81326288,18519588,0.0243
18.48804126,73.81325684,19247329,0.0007
18.48805493,73.81324142,18711987,0.0022
18.4873268,73.8131124,19682758,0.0821
18.486654,73.815106,19582981,0.2232
18.486404,73.815563,19609292,0.0557
18.48596838,73.81551359,19458101,0.0487
18.48594612,73.81554209,19272177,0.0039
18.48593812,73.81577076,19631846,0.0241
18.485213,73.8158765,19759457,0.0814
18.485213,73.8158765,19759531,0.0
18.485213,73.8158765,19759563,0.0
18.485213,73.8158765,19759514,0.0
18.486677,73.81729,19556002,0.2208
18.486701,73.81729,19542921,0.0027
18.486702,73.817291,19761596,0.0002
18.486702,73.817291,19789028,0.0
18.4867513,73.8173761,19594358,0.0105
18.48687175,73.8172815,19619616,0.0167
18.4872116,73.8194644,19648430,0.2334
18.48715825,73.82024232,18528930,0.0823
18.48765047,73.82388342,19508461,0.388
18.48807655,73.82560339,19508138,0.1875
18.49033001,73.82439639,6503475,0.2811
18.49078693,73.82302646,18401555,0.1532
18.49083176,73.82136181,19250199,0.1757
18.49236856,73.82015085,19669781,0.2134
18.49332938,73.81815791,19136617,0.2358
18.489454,73.816773,19574233,0.4551
18.489454,73.816773,19097343,0.0
18.49039742,73.81217256,19446252,0.4965
18.49018152,73.81195933,19542169,0.0329
18.49003086,73.81140673,19654501,0.0607
18.49003277,73.81140472,19658085,0.0003
18.49003277,73.81140472,19658082,0.0
18.49006005,73.8113746,19359059,0.0044
18.49093319,73.81154962,18644077,0.0989
18.49098661,73.81011531,19258398,0.1514
18.49006923,73.81006354,19726269,0.1022
18.48823776,73.81044388,19542149,0.2076
18.48372466,73.81035453,19697512,0.5021
18.48365032,73.81115131,19016530,0.0845
18.48302294,73.80914938,19023112,0.2224
18.4816,73.81095,19680538,0.2472
18.4816,73.81095,19679858,0.0
18.4816,73.81095,19679977,0.0
18.4816,73.81095,19680307,0.0
18.4816,73.81095,19680066,0.0
18.4816,73.81095,19690271,0.0
18.4816,73.81095,19680133,0.0
18.4816,73.81095,19680167,0.0
18.4816,73.81095,19551178,0.0
18.4816,73.81095,19292674,0.0
18.4816,73.81095,19325113,0.0
18.4816,73.81095,19326952,0.0
18.4816,73.81095,19460430,0.0
18.4816,73.81095,19680855,0.0
18.4804839,73.8109696,19797309,0.1242
18.48093824,73.81431598,19284739,0.3566
18.47645713,73.81758828,19801527,0.6063
18.47620273,73.8176436,19555723,0.0289
18.47462547,73.81591324,18445696,0.2532
18.477698,73.820085,19637498,0.5572
18.477976,73.820538,19618721,0.0569
18.475614,73.821128,19511054,0.27
18.47625234,73.82344052,18466662,0.2541
18.480635,73.825966,19881763,0.5555
18.485667,73.823611,19640843,0.6124
18.49188391,73.82485505,18156125,0.7038
18.49205084,73.82521279,18632843,0.0421
18.49327564,73.8257546,6507731,0.1477
18.493636,73.825258,19673017,0.066
18.49253256,73.82855415,6503864,0.3687
18.49072429,73.83298717,18917951,0.509
18.4937657,73.8355683,18682746,0.4343
18.49504096,73.8353445,19093480,0.1438
18.496011,73.837188,19300195,0.2224
18.497647,73.833001,19637492,0.4777
18.4975777,73.8329391,19443861,0.0101
18.4975777,73.8329391,19482347,0.0
18.4975777,73.8329391,19379797,0.0
18.49899029,73.82665984,6507938,0.6807
18.498979,73.82592,19608077,0.0781
18.50120036,73.82567279,18606996,0.2485
18.50158349,73.82583439,6505759,0.0459
18.501582,73.826839,19525132,0.106
18.50313,73.826085,19282719,0.1897
18.50185152,73.82403865,19711420,0.2585
18.50162609,73.82202063,19591896,0.2143
18.50205596,73.82173866,19486147,0.0563
18.50210778,73.82170212,19625081,0.0069
18.5021701,73.82160924,19474877,0.012
18.5024979,73.82175241,19743485,0.0395
18.50259329,73.82179096,18751147,0.0114
18.50277102,73.82170781,19639453,0.0216
18.50284605,73.82169239,10705,0.0085
18.50313316,73.82151872,19525233,0.0368
18.5032565,73.8215498,19879847,0.0141
18.50344061,73.8203181,6507724,0.1315
18.502107,73.8195382,19700158,0.1696
18.49674013,73.82242229,18244615,0.67
18.50878898,73.82192776,19562356,1.3412
18.50912185,73.82162433,19316906,0.0489
18.51087684,73.81852873,19594985,0.3804
18.51074172,73.81823704,18933870,0.0342
18.51087525,73.81800637,6503108,0.0285
18.51089102,73.81771171,18731655,0.0311
18.51071914,73.81769355,13075,0.0192
18.511217,73.81727,19899469,0.0712
18.5113,73.81726,19899516,0.0093
18.51171299,73.81758995,19522069,0.0576
18.51039708,73.81628808,11705,0.2007
18.51026005,73.81601281,19211841,0.0328
18.51015227,73.8157969,18583293,0.0257
18.5101812,73.81574627,18756225,0.0062
18.50991414,73.81622169,19360647,0.0583
18.5108549,73.81559741,18352526,0.1236
18.51094932,73.81558098,19097740,0.0106
18.51106442,73.81547604,18569767,0.0169
18.51134515,73.81539222,19305870,0.0325
18.50943947,73.81390862,18441511,0.2635
18.50927848,73.81228759,19852061,0.1719
18.50908749,73.81183699,19802305,0.0521
18.50874987,73.81221481,18877129,0.0548
18.5081835,73.8151759,19782495,0.3186
18.51157692,73.8095621,19590779,0.7022
18.51239558,73.80772445,19328331,0.2141
18.5080151,73.8084496,19874024,0.4932
18.50782944,73.8084741,19891102,0.0208
18.50768447,73.80745355,19563724,0.1088
18.50748958,73.80737744,18557616,0.0231
18.50745874,73.80714711,19588504,0.0245
18.50754299,73.80673841,19757545,0.0441
18.50742758,73.80657144,6506345,0.0218
18.50742122,73.80654193,19271977,0.0032
18.50705241,73.80623516,11133,0.0522
18.50512316,73.80775027,19744752,0.2676
18.50512475,73.80775262,19753526,0.0003
18.50513333,73.80776804,19753961,0.0019
18.50513365,73.80776871,19744777,0.0001
18.50505862,73.80775228,19753934,0.0085
18.50505735,73.80775228,19744838,0.0001
18.50505703,73.80775195,19750639,0.0
18.50505703,73.80775195,19751494,0.0
18.50505735,73.80775195,19753271,0.0
18.50505798,73.80775195,19753908,0.0001
18.50505321,73.80773485,19754032,0.0019
18.50509486,73.80785655,19744699,0.0136
18.50509486,73.80785655,19744735,0.0
18.50410797,73.80590558,19800859,0.2332
18.50346573,73.80513076,18795224,0.1085
18.50493748,73.80376685,19681975,0.2179
18.50370005,73.80205862,19453620,0.2267
18.50240506,73.80248845,19474362,0.151
18.50233225,73.80253036,19316944,0.0092
18.50292141,73.80026691,19494146,0.2476
18.50268326,73.79972477,19628411,0.063
18.50558131,73.79858784,19820913,0.3439
18.50583344,73.79782811,19257485,0.0849
18.50585665,73.79657317,19075795,0.1324
18.50579147,73.79657216,19424954,0.0073
18.50727656,73.79656479,19684667,0.1652
18.50799319,73.79647795,19533574,0.0802
18.50809397,73.7965031,19506423,0.0115
18.50809461,73.79651248,19515809,0.001
18.50810478,73.79648734,19533571,0.0029
18.50766794,73.7974754,19792961,0.115
18.50793119,73.79771411,18515068,0.0386
18.50848726,73.79848525,18930464,0.1022
18.50848917,73.79848592,19729472,0.0002
18.50849044,73.79848659,19619691,0.0002
18.50708357,73.80179007,19150683,0.382
18.50645819,73.80200196,19223557,0.0731
18.50904746,73.803447,18557606,0.3258
18.50255799,73.80725272,19762261,0.8259
18.50189444,73.80927209,18673875,0.2254
18.50185819,73.81026216,19617709,0.1045
18.50179619,73.81060883,18608518,0.0372
18.49599992,73.80396333,19308709,0.9524
18.49678719,73.80210958,19298606,0.2143
18.49689053,73.80213325,19527938,0.0118
18.49996576,73.796257,18777865,0.708
18.50631353,73.79496451,19553434,0.7191
18.50809365,73.79463695,18577564,0.201
18.50815152,73.79483543,19685449,0.0219
18.508231,73.79414476,19342977,0.0734
18.50816869,73.79413169,6506311,0.0071
18.50819984,73.79214082,19394326,0.21
18.50806886,73.79199162,19394127,0.0214
18.50848185,73.79145484,12721,0.0729
18.5085394,73.79118595,19562230,0.0291
18.50853686,73.79117154,18502350,0.0015
18.50827329,73.79124798,19372514,0.0304
18.50827424,73.79106727,19692848,0.0191
18.50832161,73.79055496,11032,0.0543
18.50817505,73.79005004,18732928,0.0557
18.5086578,73.7900707,6505445,0.0537
18.51228971,73.78210466,11661,0.9323
18.51265406,73.78213786,18642023,0.0407
18.514528,73.782528,19791350,0.2125
18.5151533,73.7818452,19482999,0.1001
18.5155717,73.7815983,19775197,0.0533
18.51563173,73.78167752,6505541,0.0107
18.51570136,73.78164835,6505542,0.0083
18.51552332,73.78110554,19288845,0.0606
18.515724,73.780637,19417091,0.0542
18.515724,73.780637,19417143,0.0
18.515724,73.780637,19417111,0.0
18.51704966,73.78126748,11617,0.1618
18.51762049,73.7803285,19609982,0.1176
18.517761,73.780091,19792816,0.0295
18.517784,73.779999,19308447,0.01
18.51737107,73.77812997,19234848,0.2024
18.519495,73.778558,19593791,0.2405
18.52063034,73.77887126,18470717,0.1305
18.521599,73.779922,19541277,0.1546
18.520391,73.777401,19518517,0.2979
18.5219059,73.77574158,18998995,0.2429
18.520317,73.771721,19296422,0.4594
18.52032228,73.77168093,19311629,0.0043
18.516811,73.774628,19837880,0.4992
18.5168449,73.7748267,19837819,0.0213
18.51425067,73.77340846,19739154,0.325
18.51513898,73.77033411,19540110,0.339
18.51417861,73.7698441,19756217,0.1187
18.5140989,73.7697834,19289179,0.0109
18.51101991,73.76629002,19217760,0.503
18.510739,73.765767,19538300,0.0634
18.510551,73.7658361,19789088,0.0221
18.51053877,73.76585203,19525924,0.0022
18.51087,73.765547,19532217,0.0489
18.517729,73.766731,19352827,0.7731
18.52709718,73.7765193,18313650,1.4668
18.52611365,73.77928629,19752072,0.3117
18.538529,73.782446,19340563,1.4206
18.538436,73.783276,19331791,0.0881
18.53846928,73.78335472,19662129,0.0091
18.53842,73.78358,19368468,0.0244
18.538207,73.784757,19314866,0.1264
18.538913,73.785202,18707272,0.0915
18.54354389,73.78479726,19757594,0.5169
18.54470883,73.78316148,19605381,0.2157
18.54472351,73.78018951,6506884,0.3134
18.54567865,73.77783823,19852573,0.2698
18.5435493,73.77553795,18542994,0.339
18.54944027,73.77253655,19728367,0.7277
18.55173424,73.77082799,19703949,0.3124
18.55237284,73.77554297,19248665,0.5022
18.55879458,73.77735414,18867989,0.7394
18.55960253,73.77974901,19844870,0.268
18.55874723,73.78119875,19539419,0.1801
18.55966165,73.78324024,19697888,0.2381
18.55977744,73.78418463,19864313,0.1004
18.55963686,73.78518585,19324008,0.1067
18.56118092,73.78574844,19578685,0.1817
18.5613071,73.78553655,19554910,0.0264
18.56134683,73.78551241,19660514,0.0051
18.56147841,73.78562909,19481662,0.0191
18.56132966,73.78604047,6507442,0.0464
18.56132677,73.7860449,19862247,0.0006
18.561445,73.786092,19538632,0.0141
18.56141039,73.78625471,19560870,0.0176
18.5612926,73.7863198,19837586,0.0148
18.56123908,73.78638279,19019447,0.0089
18.56172664,73.78522541,19449521,0.1335
18.56193927,73.78516909,19772222,0.0244
18.56191241,73.7848433,19791183,0.0345
18.56212235,73.78483851,19583010,0.0234
18.56156931,73.78503263,19690849,0.0648
18.56194213,73.78414515,19059002,0.1024
18.56176319,73.78373411,19126861,0.0477
18.56132172,73.78386185,19361961,0.0509
18.56091679,73.78369253,19361138,0.0484
18.56315566,73.78380033,18609136,0.2493
18.56337175,73.78443651,19633137,0.0713
18.56336666,73.78445394,19355896,0.0019
18.56338319,73.78449116,19486664,0.0043
18.5633317,73.78450591,19783552,0.0059
18.56337938,73.78456861,19697051,0.0085
18.56341021,73.78457431,19744742,0.0035
18.56340544,73.78454413,19285366,0.0032
18.5634083,73.78461991,19487535,0.008
18.56339241,73.78461923,19432126,0.0018
18.564012,73.784897,19834717,0.0749
18.5647505,73.7858393,18815527,0.1289
18.5648996,73.782736,19825882,0.3276
18.56478769,73.78258344,19343482,0.0203
18.56390475,73.78264681,18776821,0.0984
18.56359677,73.78254991,19484852,0.0357
18.56348903,73.78254723,19459820,0.012
18.564167,73.781694,19666072,0.1174
18.56431158,73.78040783,19454489,0.1366
18.56431412,73.78014129,18591288,0.0281
18.56404587,73.78008027,19698886,0.0305
18.56408115,73.77923135,18429362,0.0896
18.56381163,73.77887294,19329365,0.0482
18.56418254,73.77851587,6505073,0.0559
18.56427566,73.77847027,19223211,0.0114
18.56415934,73.77779704,18361176,0.0722
18.56426899,73.77759989,19548797,0.0241
18.56405858,73.7774175,18755091,0.0303
18.56386566,73.77707988,18695968,0.0416
18.5642318,73.77695248,19750771,0.0429
18.56454328,73.7771466,6507392,0.0402
18.56424134,73.77623297,19197312,0.102
18.56365271,73.77769478,19543308,0.1675
18.56362188,73.77776887,19543297,0.0085
18.56252695,73.7799304,19242790,0.2584
18.56243001,73.78142573,19661006,0.158
18.56817731,73.78232326,6504040,0.6462
18.568296,73.782112,19562409,0.0259
18.56944923,73.78157895,19596032,0.14
18.57001797,73.78109843,19624687,0.081
18.57001797,73.78109843,19625258,0.0
18.568412,73.78058,19226472,0.1868
18.572853,73.78072,19582577,0.4942
18.5777023,73.78068449,19924802,0.5394
18.5771909,73.7769082,19791808,0.4022
18.5770078,73.77649784,19692921,0.0478
18.5770612,73.77647537,19613248,0.0064
18.576874,73.776476,19613258,0.0208
18.576874,73.776476,19613250,0.0
18.576874,73.776476,19613256,0.0
18.5768732,73.7764757,19613259,0.0001
18.57861304,73.77527408,19284273,0.2313
18.5744973,73.7734111,19471603,0.4982
18.574506,73.773265,19380899,0.0154
18.574506,73.773265,19453717,0.0
18.57214497,73.77499413,19532216,0.3197
18.57167556,73.77464309,18619582,0.064
18.57043003,73.77419349,19249235,0.1464
18.5694826,73.77470378,18382838,0.1183
18.56939997,73.7746508,19080931,0.0108
18.56890764,73.77535965,19824904,0.0927
18.56850181,73.77546854,18624894,0.0466
18.5665386,73.77512924,19764014,0.2213
18.56568683,73.77342369,18706913,0.2033
18.56537281,73.77305087,19830996,0.0526
18.566062,73.772134,19623794,0.1234
18.56681924,73.77174228,19149489,0.0938
18.56926045,73.77204202,18588970,0.2734
18.56966789,73.7711864,18705524,0.101
18.57066,73.771662,18478928,0.1212
18.57067379,73.77297744,19242585,0.1387
18.5706792,73.77302505,18974593,0.0051
18.572429,73.770797,19227843,0.3051
18.5753477,73.7675886,19525956,0.4689
18.57520964,73.76689687,19288015,0.0745
18.5751839,73.76666687,18924931,0.0244
18.5752056,73.7663192,19797147,0.0367
18.57521632,73.76629606,19313677,0.0027
18.57520133,73.76628875,19685884,0.0018
18.5751992,73.7662917,19604496,0.0004
18.57657719,73.76435646,18578796,0.2552
18.56869727,73.76696929,18732937,0.9188
18.5633717,73.7698374,19850098,0.6651
18.56338987,73.77202157,19544501,0.2303
18.56358057,73.77223514,19175454,0.0309
18.56365335,73.77232064,19179042,0.0121
18.56372995,73.77235048,19175209,0.0091
18.56096574,73.76912143,19338236,0.4588
18.56089963,73.76907047,19822214,0.0091
